Platform,Category,UserRecordType,Title,Country,ReleaseType,Publisher,Developer,Genre,CreatedAt,Ownership,PriceLoose,PriceCIB,PriceNew,YourPrice,PricePaid,ItemCondition,BoxCondition,ManualCondition,Notes,Tags,metacritic
"Nintendo Wii U","Games","Owned","Walking Dead: Survival Instinct","United States of America","Official","Activision","Terminal Reality, Inc.","First-person shooter","16 abr 2021","Boxed","13,01","14,42","31,75","13,01","-1.0",?,?,?,"","","Missing Field",
"Nintendo Wii U","Games","Owned","Watch Dogs","United States of America","Official","Ubisoft Entertainment","Ubisoft Montreal","Action, Adventure, Sandbox","16 abr 2021","Boxed","11,35","14,66","27,17","11,54","-1.0",?,?,?,"","","62",
"Nintendo Wii U","Systems","Owned","Wii U Console Deluxe: Mario & Luigi Edition","United States of America","Official","Nintendo","Missing Field","Missing Field","1 jul 2025","CIB","177,48","207,97","745,5","207,97","-1.0",0.6,0.6,0.6,"","","Missing Field",
"Nintendo Wii U","Games","Owned","Xenoblade Chronicles X","United States of America","Official","Nintendo","Monolith Software, Inc.","Action, RPG","16 abr 2021","Boxed","13,08","13,24","26,27","13,24","-1.0",?,?,?,"","","84",
"Nintendo Wii U","Games","Owned","Yoshi's Woolly World","United States of America","Official","Nintendo","Nintendo","Platformer","16 abr 2021","CIB","15,98","16,75","50,21","16,75","-1.0",?,?,?,"","","78",
"Nintendo Game & Watch","Games","Owned","Mario's Cement Factory","","","Missing Field","Missing Field","Missing Field","16 abr 2021","Loose","-1.0", "-1.0", "-1.0", "-1.0","-1.0",1.0,?,?,"","","Missing Field",
"Nintendo Game & Watch","Systems","Owned","Game & Watch: The Legend of Zelda","United States of America","Official","Nintendo","Nintendo Co., Ltd.","Action, Adventure","24 nov 2025","CIB","45,25","45,5","54,3","45,5","-1.0",1.0,1.0,1.0,"","","Missing Field",
"Nintendo Game & Watch","Systems","Owned","Mario's Cement Factory [ML-102]","United States of America","Official","Missing Field","Missing Field","Missing Field","1 may 2025","Loose","90,07","289,44","305,83","90,07","-1.0",1.0,?,?,"","","Missing Field",
"Microsoft Xbox 360","Games","Owned","Batman: Arkham Asylum [Game of the Year Edition Platinum Hits]","United States of America","Official","Warner Bros. Interactive Entertainment","Rocksteady Studios Ltd","Action, Adventure, RPG, Puzzle","16 abr 2021","CIB","6,33","7,99","14,46","7,99","-1.0",?,?,?,"","","92",
"Microsoft Xbox 360","Games","Owned","Batman: Arkham Origins","United States of America","Official","WB Games","WB Games Montreal","Action, Adventure","16 abr 2021","Loose","22,3","22,42","48,38","22,3","-1.0",?,?,?,"","","74",
"Microsoft Xbox 360","Games","Owned","Battlefield 3","United States of America","Official","Electronic Arts","DiCE","First-person shooter","16 abr 2021","CIB","3,49","6,14","15,26","6,14","-1.0",?,?,?,"","","84",
"Microsoft Xbox 360","Games","Owned","Battlefield 3 [Premium Edition]","United Kingdom","Official","Electronic Arts","EA Dice","Action","16 abr 2021","CIB","3,98","4,45","20,2","4,45","-1.0",?,?,?,"","","84",
"Microsoft Xbox 360","Games","Owned","Call of Duty: Black Ops","United States of America","Official","Activision","Treyarch","First-person shooter","16 abr 2021","CIB","10,47","12,63","49","12,63","-1.0",?,?,?,"","","87",
"Microsoft Xbox 360","Games","Owned","Call of Duty: Black Ops I & II [Platinum Hits]","United States of America","Official","Activision","Activision","First-person shooter","16 abr 2021","Boxed","21,67","24,31","65,5","21,67","-1.0",?,?,?,"","","Missing Field",
"Microsoft Xbox 360","Games","Owned","Crysis 2 [Limited Edition]","United Kingdom","Official","Electronic Arts","Crytek GmbH","Action, First-person shooter","16 abr 2021","Boxed","3,57","4,17","14,64","3,57","-1.0",?,?,?,"","","84",
"Microsoft Xbox 360","Games","Owned","Dance Central","United States of America","Official","MTV Games","Harmonix Music Systems","Music","16 abr 2021","Loose","4,14","5,72","9,5","4,14","-1.0",?,?,?,"","","82",
"Microsoft Xbox 360","Games","Owned","Dance Central 3","United States of America","Official","Harmonix Music Systems, Inc.","Backbone Entertainment","Music","16 abr 2021","Loose","9,13","10,38","18,48","9,13","-1.0",?,?,?,"","","86",
"Microsoft Xbox 360","Games","Owned","Dante's Inferno","United States of America","Official","Electronic Arts","Visceral Games","Action, Adventure","16 abr 2021","CIB","11,99","14,25","60,49","14,25","-1.0",?,?,?,"","","73",
"Microsoft Xbox 360","Games","Owned","Deca Sports Freedom","United States of America","Official","Hudson Entertainment, Inc.","Hudson","Sports","16 abr 2021","CIB","4,47","5,95","11,37","5,95","-1.0",?,?,?,"","","26",
"Microsoft Xbox 360","Games","Owned","Far Cry 3","United States of America","Official","Ubisoft Entertainment","Ubisoft","First-person shooter","16 abr 2021","CIB","5,5","8,93","19,43","8,93","-1.0",?,?,?,"","","91",
"Microsoft Xbox 360","Games","Owned","Far Cry 4","United States of America","Official","Ubisoft Entertainment","Ubisoft Montreal","Action, First-person shooter","16 abr 2021","Loose","6,79","7,89","13,66","6,79","-1.0",?,?,?,"","","Missing Field",
"Microsoft Xbox 360","Games","Owned","FIFA 17","United Kingdom","Official","Electronic Arts","EA Canada","Sports","16 abr 2021","Loose","6,65","8,96","13,97","6,65","-1.0",?,?,?,"","","Missing Field",
"Microsoft Xbox 360","Games","Owned","FIFA Street","United Kingdom","Official","Electronic Arts","EA Sports","Sports","16 abr 2021","CIB","4,86","7,76","14,01","7,76","-1.0",?,?,?,"","","77",
"Microsoft Xbox 360","Games","Owned","Forza Horizon","United States of America","Official","Microsoft Studios","Playground Games","Racing","16 abr 2021","Boxed","29,86","30,49","63,99","29,86","-1.0",?,?,?,"","","85",
"Microsoft Xbox 360","Games","Owned","Forza Horizon 2","United States of America","Official","Microsoft Studios","Playground Games","Racing","16 abr 2021","Boxed","18,48","19,17","40,49","18,48","-1.0",?,?,?,"","","Missing Field",
"Microsoft Xbox 360","Games","Owned","Game Party: In Motion","United States of America","Official","WB Games","FarSight Studios","Sports, Family, Party","16 abr 2021","CIB","4,06","6,12","9,67","6,12","-1.0",?,?,?,"","","33",
"Microsoft Xbox 360","Games","Owned","Grand Theft Auto IV","United States of America","Official","Rockstar Games","Rockstar North","Action, Adventure, First-person shooter","16 abr 2021","CIB","10,43","13,45","40,78","13,45","-1.0",?,?,?,"","","98",
"Microsoft Xbox 360","Games","Owned","Grand Theft Auto V","United States of America","Official","Rockstar Games","Rockstar North","Action, First-person shooter, Sandbox","16 abr 2021","Loose","6,48","11","28,62","6,48","-1.0",?,?,?,"","","97",
"Microsoft Xbox 360","Games","Owned","Halo 4","United States of America","Official","Microsoft Studios","343 Industries","Action, First-person shooter","16 abr 2021","Loose","6,53","7,11","20,47","6,53","-1.0",?,?,?,"","","87",
"Microsoft Xbox 360","Games","Owned","Harry Potter and the Deathly Hallows: Part I","United States of America","Official","Electronic Arts","EA Bright Light","Action, First-person shooter","16 abr 2021","CIB","9,82","14,81","25,49","14,81","-1.0",?,?,?,"","","38",
"Microsoft Xbox 360","Games","Owned","Just Dance 4","United States of America","Official","Ubisoft Entertainment","Ubisoft","Music","16 abr 2021","CIB","5,94","7,47","9,44","7,47","-1.0",?,?,?,"","","77",
"Microsoft Xbox 360","Games","Owned","Kinect Adventures!","United States of America","Official","Microsoft Studios","Good Science Studio","Adventure, Sports","16 abr 2021","Loose","2,83","6,76","7,75","2,83","-1.0",?,?,?,"","","61",
"Microsoft Xbox 360","Games","Owned","Kinect Sports","United States of America","Official","Microsoft Studios","Rare, Ltd.","Sports, Family","16 abr 2021","Loose","4,43","6,23","8,98","4,43","-1.0",?,?,?,"","","73",
"Microsoft Xbox 360","Games","Owned","LEGO Indiana Jones 2: The Adventure Continues","United States of America","Official","LucasArts Entertainment Company LLC","Traveller's Tales Ltd.","Action","8 sept 2024","CIB","9,01","11,55","24,05","11,55","-1.0",1.0,1.0,1.0,"","","71",
"Microsoft Xbox 360","Games","Owned","Mass Effect Trilogy","United States of America","Official","EA Arts","BioWare","Action, Adventure, RPG","24 sept 2024","CIB","13,08","13,87","45,56","13,87","-1.0",1.0,1.0,1.0,"","","Missing Field",
"Microsoft Xbox 360","Games","Owned","Medal of Honor","United States of America","Official","Electronic Arts","Danger Close Games","First-person shooter","16 abr 2021","CIB","5,34","8,34","16,22","8,34","-1.0",?,?,?,"","","74",
"Microsoft Xbox 360","Games","Owned","Metro 2033","United States of America","Official","THQ","4A Games","Action, First-person shooter","16 abr 2021","Boxed","10,67","14,45","30,49","11,66","-1.0",?,?,?,"","","77",
"Microsoft Xbox 360","Games","Owned","Minecraft: Xbox 360 Edition","United States of America","Official","Microsoft Studios","4J Studios","Action, Adventure, Sandbox","8 sept 2024","Boxed","15,09","17,44","72,75","15,09","-1.0",1.0,1.0,?,"","","82",
"Microsoft Xbox 360","Games","Owned","Mortal Kombat","United States of America","Official","WB Games","NetherRealm Studios","Fighting","16 abr 2021","Loose","14,54","16,39","57,81","14,54","-1.0",?,?,?,"","","86",
"Microsoft Xbox 360","Games","Owned","Need for Speed: Hot Pursuit [Limited Edition]","United States of America","Official","EA Games","Criterion Software","Racing","16 abr 2021","Boxed","5,61","7,96","21,4","6,11","-1.0",?,?,?,"","","88",
"Microsoft Xbox 360","Games","Owned","Need for Speed: Undercover","United States of America","Official","EA Games","EA Black Box","Racing","16 abr 2021","Boxed","8,86","12,21","36,32","8,86","-1.0",?,?,?,"","","64",
"Microsoft Xbox 360","Games","Owned","Pro Evolution Soccer 2011","United States of America","Official","Konami","Konami","Sports","16 abr 2021","Loose","7,47","13,34","25,51","7,47","-1.0",?,?,?,"","","79",
"Microsoft Xbox 360","Games","Owned","Pro Evolution Soccer 2014","United Kingdom","Official","Konami","Konami","Sports","16 abr 2021","Loose","4,17","7,31","8,85","4,17","-1.0",?,?,?,"","","80",
"Microsoft Xbox 360","Games","Owned","Pro Evolution Soccer 2015","United Kingdom","Official","Konami","Konami","Sports","16 abr 2021","Loose","6,26","6,55","15,1","6,26","-1.0",?,?,?,"","","Missing Field",
"Microsoft Xbox 360","Games","Owned","Pro Evolution Soccer 2016","United Kingdom","Official","Konami","Konami","Sports","16 abr 2021","CIB","6,22","11,34","19,14","11,34","-1.0",?,?,?,"","","Missing Field",
"Microsoft Xbox 360","Games","Owned","Pro Evolution Soccer 2017","United States of America","Official","Konami","Konami","Sports","16 abr 2021","Loose","18,96","22,98","60,45","18,96","-1.0",?,?,?,"","","Missing Field",
"Microsoft Xbox 360","Games","Owned","Rise of the Tomb Raider","United Kingdom","Official","Square Enix, Microsoft Studios","Crystal Dynamics, Nixxes Software BV","Action","16 abr 2021","Loose","8,96","9,81","19,41","8,96","-1.0",?,?,?,"","","Missing Field",
"Microsoft Xbox 360","Games","Owned","Skate 3","United States of America","Official","EA Games","EA Black Box","Sports","16 abr 2021","Loose","11,91","13,27","16,7","11,91","-1.0",?,?,?,"","","80",
"Microsoft Xbox 360","Games","Owned","Chronicles of Narnia: Prince Caspian","United States of America","Official","Disney Interactive","Traveller's Tales Ltd.","Action, Adventure","16 abr 2021","CIB","7,03","9,09","15,5","9,09","-1.0",?,?,?,"","","56",
"Microsoft Xbox 360","Games","Owned","Watch Dogs","United States of America","Official","Ubisoft Entertainment","Ubisoft","Action, Adventure, RPG, Strategy, First-person shooter, Fighting, Sandbox, Vehicle Sim","16 abr 2021","Loose","7,37","8,14","13,5","7,37","-1.0",?,?,?,"","","Missing Field",
"Microsoft Xbox 360","Games","Owned","Wipeout: In the Zone","United States of America","Official","Activision","Activision","Sports","16 abr 2021","CIB","3,69","7,44","10","7,44","-1.0",?,?,?,"","","39",
"Microsoft Xbox 360","Games","Owned","Zumba Fitness: Join the Party","United States of America","Official","Majesco Entertainment","Pipeworks Software, Inc.","Sports, Music","16 abr 2021","CIB","3,77","6,55","7,8","6,55","-1.0",?,?,?,"","","42",
"Microsoft Xbox","Games","Owned","Harry Potter: Quidditch World Cup","United States of America","Official","Electronic Arts","Magic Pockets","Missing Field","16 abr 2021","CIB","4,79","8,52","31,49","8,52","-1.0",?,?,?,"","","69",
"Microsoft Xbox","Games","Owned","Juiced","United States of America","Official","THQ","Juice Games","Racing","7 sept 2021","New","7,03","10,84","30,5","30,5","-1.0",?,?,?,"","","68",
"Microsoft Xbox","Games","Owned","Metal Gear Solid 2: Substance","United States of America","Official","Konami","Konami","First-person shooter, Stealth","16 abr 2021","Boxed","7,52","10,59","34,19","7,52","-1.0",?,?,?,"","","87",
"Microsoft Xbox","Games","Owned","RalliSport Challenge","United States of America","Official","Microsoft Studios","Digital Illusions","Racing","16 abr 2021","Boxed","6,75","8,49","20,22","6,75","-1.0",?,?,?,"","","87",
"Microsoft Xbox One","Games","Owned","Battlefield 1: Revolution","United States of America","Official","EA Games","EA Dice","Action, First-person shooter","16 abr 2021","Loose","5,47","7,92","10,19","5,47","-1.0",?,?,?,"","","Missing Field",
"Microsoft Xbox One","Games","Owned","Call of Duty: Advanced Warfare [Atlas Pro Edition]","United States of America","Official","Activision","Sledgehammer Games","First-person shooter","16 abr 2021","CIB","20,48","22,73","90,74","22,73","-1.0",?,?,?,"","","81",
"Microsoft Xbox One","Games","Owned","Call of Duty: WWII","United States of America","Official","Activision","Sledgehammer Games, Raven Software","First-person shooter","16 abr 2021","CIB","6,67","7,87","17,44","7,87","-1.0",?,?,?,"","","80",
"Microsoft Xbox One","Games","Owned","Dying Light 2: Stay Human","United States of America","Official","Techland Sp. z o.o.","Techland Sp. z o.o","Adventure, Fighting","23 feb 2025","CIB","14,97","16,02","25,49","16,02","-1.0",1.0,1.0,1.0,"","","77",
"Microsoft Xbox One","Games","Owned","FIFA 16 deluxe edition","United States of America","Official","EA Sports","EA Sports","Sports","16 abr 2021","Boxed","5,86","6,11","8","6,11","-1.0",?,?,?,"","","Missing Field",
"Microsoft Xbox One","Games","Owned","FIFA 18 [Ronaldo Edition]","United States of America","Official","EA Sports","EA Canada","Sports","16 abr 2021","Boxed","6,99","10,5","9,97","10,5","-1.0",?,?,?,"","","83",
"Microsoft Xbox One","Games","Owned","Forza Horizon 2","United States of America","Official","Microsoft Studios","Playground Games, Turn 10 Studios","Racing, Sports","16 abr 2021","CIB","21,86","31,72","64,84","31,72","-1.0",?,?,?,"","","86",
"Microsoft Xbox One","Games","Owned","Forza Horizon 2 [Day One Edition]","United States of America","Official","Microsoft Studios","Playground Games","Racing","16 abr 2021","Boxed","20,89","24,03","55,03","24,03","-1.0",?,?,?,"","","86",
"Microsoft Xbox One","Games","Owned","Grand Theft Auto V","United States of America","Official","Rockstar Games","Rockstar North","Action, Adventure, Sandbox","16 abr 2021","CIB","8,37","12,5","18,05","12,5","-1.0",?,?,?,"","","97",
"Microsoft Xbox One","Games","Owned","Halo Infinite [Steelbook]","United States of America","Official","Xbox Game Studios","343 Industries","Action, Adventure, First-person shooter","15 sept 2025","CIB","29,5","36,53","51,87","36,53","-1.0",1.0,1.0,1.0,"","","Missing Field",
"Microsoft Xbox One","Games","Owned","Killer Instinct","World","Digital","Microsoft Studios","Double Helix Games, Iron Galaxy Studios, Rare, Ltd.","Fighting","16 abr 2021","Boxed","-1.0", "-1.0", "-1.0", "-1.0","-1.0",?,?,?,"","","73",
"Microsoft Xbox One","Games","Owned","Kinect Sports Rivals","United States of America","Official","Microsoft Studios","Rare, Ltd.","Sports, Family","9 ago 2025","CIB","7,71","9,48","20,45","9,48","-1.0",1.0,1.0,1.0,"","","60",
"Microsoft Xbox One","Games","Owned","Mafia III","United States of America","Official","2K Games","Hangar 13","Action","16 abr 2021","CIB","6,77","9,75","14,44","9,75","-1.0",?,?,?,"","","67",
"Microsoft Xbox One","Games","Owned","Mortal Kombat X","United States of America","Official","WB Games","NetherRealm Studios","Action, Fighting","16 abr 2021","CIB","7,36","7,95","9,27","7,95","-1.0",?,?,?,"","","86",
