Platform,Category,UserRecordType,Title,Country,ReleaseType,Publisher,Developer,Genre,CreatedAt,Ownership,PriceLoose,PriceCIB,PriceNew,YourPrice,PricePaid,ItemCondition,BoxCondition,ManualCondition,Notes,Tags,metacritic
"Nintendo 64","Games","Owned","War Gods","United States of America","Official","Midway Games","Eurocom","Fighting","16 abr 2021","Loose","11,62","37,78","140,74","11,62","-1.0",0.6,?,?,"","","Missing Field",
"Nintendo 64","Games","Owned","Wave Race 64","United States of America","Official","Nintendo of America, Inc.","Nintendo EAD","Racing","16 abr 2021","Loose","13,51","61,14","1.825,5","13,51","-1.0",0.6,?,?,"","","92",
"Nintendo 64","Games","Owned","Wayne Gretzky's 3D Hockey","United States of America","Official","Midway Games","Midway","Sports","16 abr 2021","Loose","11,69","40,42","157,12","11,69","-1.0",0.6,?,?,"","","Missing Field",
"Nintendo 64","Games","Owned","WCW Mayhem","United States of America","Official","Electronic Arts","Electronic Arts, Kodiak Interactive","Sports","16 abr 2021","Loose","9,86","32,31","50","9,86","-1.0",0.5,?,?,"","","Missing Field",
"Nintendo 64","Games","Owned","WCW/nWo Revenge","United States of America","Official","THQ","AKI USA, Inc.","Sports","16 abr 2021","Loose","12,35","52,92","210,5","12,35","-1.0",0.6,?,?,"","","Missing Field",
"Nintendo 64","Games","Owned","Yoshi's Story","United States of America","Official","Nintendo of America, Inc.","Nintendo EAD","Platformer","16 abr 2021","Loose","25,6","106,37","328,5","25,6","-1.0",0.6,?,?,"","","65",
"Nintendo Game Boy","Games","Owned","Arcade Classic No. 1: Asteroids / Missile Command","United States of America","Official","Nintendo of America, Inc.","Atari","Action, First-person shooter","16 abr 2021","Loose","9,49","26,82","52,5","9,49","-1.0",0.6,?,?,"","","Missing Field",
"Nintendo Game Boy","Games","Owned","Casper","United States of America","Official","Natsume","Bonsai Entertainment Corp.","Action","16 abr 2021","Loose","7,22","62,52","350,49","7,22","-1.0",0.6,?,?,"","","Missing Field",
"Nintendo Game Boy","Games","Owned","Killer Instinct","United States of America","Official","Nintendo of America, Inc.","Rare, Ltd.","Fighting","16 abr 2021","Loose","12,79","80,48","201,64","12,79","-1.0",0.6,?,?,"","","Missing Field",
"Nintendo Game Boy","Games","Owned","Pinocchio","United States of America","Official","Black Pearl Software","NMS Software","Action","16 abr 2021","Loose","15,5","73,87","169,5","15,5","-1.0",0.6,?,?,"","","Missing Field",
"Nintendo Game Boy","Games","Owned","Star Wars","United States of America","Official","Capcom","NMS Software","Platformer","16 abr 2021","Loose","15,1","40","51,19","15,1","-1.0",0.6,?,?,"","","Missing Field",
"Nintendo Game Boy","Games","Owned","Super Star Wars: Return of the Jedi","United States of America","Official","Black Pearl Software","Realtime Associates, Inc.","Action, Platformer","16 abr 2021","Loose","15,25","85,42","301,66","15,25","-1.0",0.6,?,?,"","","Missing Field",
"Nintendo Game Boy","Games","Owned","Tamagotchi","United States of America","Official","Bandai Co., Ltd.","Tom Create","Life Sim","16 abr 2021","Loose","13,5","41,61","70,27","13,5","-1.0",0.6,?,?,"","","Missing Field",
"Nintendo Game Boy","Games","Owned","Bugs Bunny Crazy Castle","United States of America","Official","Kemco","Kemco","Puzzle","16 abr 2021","Loose","11,7","40,49","92,5","11,7","-1.0",0.6,?,?,"","","Missing Field",
"Nintendo Game Boy Color","Systems","Owned","GameBoy Color [Clear Purple]","United Kingdom","Official","Nintendo","Missing Field","Missing Field","11 nov 2021","CIB","67,47","69,78","111,5","69,78","-1.0",1.0,1.0,1.0,"","","Missing Field",
"Nintendo Game Boy Color","Games","Owned","Harry Potter and the Sorcerer's Stone","United States of America","Official","Electronic Arts","KnowWonder","Action, Adventure","16 abr 2021","Loose","16,26","34,95","95,24","16,26","-1.0",0.6,?,?,"","","Missing Field",
"Nintendo Game Boy Color","Games","Owned","Pokémon Pinball","United States of America","Official","Nintendo of America, Inc.","HAL Laboratory, Inc., Jupiter Corporation","Action, Pinball","16 abr 2021","Loose","25,49","135,01","421,99","25,49","-1.0",0.6,?,?,"","","Missing Field",
"Nintendo Game Boy Advance","Games","Owned","2 In 1 Game Pack: Tony Hawk's Underground / Kelly Slater's Pro Surfer","United States of America","Official","Activision","Neversoft Entertainment","Action","15 jul 2024","CIB","6,69","40,5","42,97","40,5","-1.0",1.0,1.0,1.0,"","","Missing Field",
"Nintendo Game Boy Advance","Games","Owned","Lord of the Rings Two Towers","United Kingdom","Official","Electronic Arts","Griptonite Games","Action, RPG","15 jul 2024","CIB","3,98","32,2","36,57","32,2","-1.0",1.0,1.0,1.0,"","","Missing Field",
"Nintendo Game Boy Advance","Games","Owned","Monster Truck Madness","United States of America","Official","THQ","Tantalus Media","Racing","13 oct 2024","CIB","6,5","15,2","24,07","15,2","-1.0",1.0,1.0,1.0,"","","75",
"Nintendo Game Boy Advance","Games","Owned","NASCAR Heat 2002","United States of America","Official","Infogrames Entertainment","Crawfish Interactive","Racing","16 abr 2021","Loose","8,93","23,22","33","8,93","-1.0",0.5,?,?,"","","52",
"Nintendo Game Boy Advance","Games","Owned","Shrek 2","United States of America","Official","Activision","Vicarious Visions","Platformer","16 abr 2021","Loose","10,43","16,49","32","10,43","-1.0",0.6,?,?,"","","72",
"Nintendo Game Boy Advance","Games","Owned","Hobbit: The Prelude to the Lord of the Rings","United States of America","Official","Sierra","Saffire Corporation","Action, Adventure","16 abr 2021","Loose","12,78","28,9","120,49","12,78","-1.0",0.6,?,?,"","","67",
"Sony PlayStation","Games","Owned","Big Air","United States of America","Official","Accolade, Inc.","Pitbull Syndicate","Sports","16 abr 2021","CIB","5,73","9,69","25,46","9,69","-1.0",1.0,1.0,1.0,"","","Missing Field",
"Sony PlayStation","Games","Owned","Gunfighter: The Legend of Jesse James","United States of America","Official","Ubisoft Entertainment","Rebellion","First-person shooter, Light Gun","16 abr 2021","CIB","9,24","14,59","26,99","14,59","-1.0",0.9,1.0,1.0,"","","55",
"Sony PlayStation","Games","Owned","Metal Gear Solid","United States of America","Official","Konami","Konami Computer Entertainment Japan","Action, Adventure, Stealth","16 abr 2021","CIB","25,21","45,5","308","45,5","-1.0",0.6,0.6,0.6,"","","94",
"Sony PlayStation","Systems","Owned","PlayStation Classic","United States of America","Afterlife","Sony","Missing Field","Missing Field","1 jul 2025","CIB","38,27","65,48","79,52","65,48","-1.0",1.0,1.0,1.0,"","","Missing Field",
"Sony PlayStation","Games","Owned","Resident Evil 3: Nemesis","United States of America","Official","Capcom USA, Inc.","Capcom","Action, Adventure, Horror","16 abr 2021","CIB","45,49","100,5","200,45","100,5","-1.0",1.0,1.0,1.0,"","","91",
"Sony PlayStation","Games","Owned","Scooby-Doo and The Cyber Chase","United States of America","Official","THQ","ART Co., Ltd.","Adventure","10 ago 2021","CIB","9,86","18,34","50,49","18,34","-1.0",1.0,1.0,1.0,"","","Missing Field",
"Sony PlayStation","Games","Owned","Spyro 2: Ripto's Rage!","United States of America","Official","Universal Interactive Inc., Sony Computer Entertainment America, Inc.","Insomniac Games","Action, Adventure, Platformer","31 jul 2025","CIB","12,12","20,48","95,87","20,48","-1.0",1.0,1.0,1.0,"","","Missing Field",
"Sony PlayStation","Games","Owned","Tom Clancy's Rainbow Six","United States of America","Official","Red Storm Entertainment, Inc.","Rebellion","Strategy, First-person shooter, Stealth","16 abr 2021","CIB","5,05","10,55","36,57","10,55","-1.0",1.0,1.0,1.0,"","","Missing Field",
"Sony PlayStation","Games","Owned","Tomb Raider","United States of America","Official","Eidos Interactive","Core Design Ltd.","Action, Adventure, Puzzle, Platformer","16 abr 2021","CIB","12,45","14,47","57,83","14,47","-1.0",1.0,1.0,1.0,"","","91",
"Sony PlayStation","Games","Owned","Tomb Raider III: Adventures of Lara Croft","United States of America","Official","Eidos Interactive","Core Design Ltd.","Action, Adventure","31 jul 2025","CIB","8,71","15,1","40,96","15,1","-1.0",1.0,1.0,1.0,"","","76",
"Sony PlayStation","Games","Owned","Virtual Pool","United States of America","Official","Interplay Entertainment Corp.","Celeris","Sports","10 ago 2021","CIB","3,41","7,76","16,05","7,76","-1.0",1.0,1.0,1.0,"","","Missing Field",
"Sony PlayStation","Games","Owned","X-Games: Pro Boarder","United States of America","Official","EA Games","Radical Entertainment Inc.","Racing, Sports","10 ago 2021","CIB","6,16","8,5","12,16","8,5","-1.0",1.0,1.0,1.0,"","","Missing Field",
"Sega Dreamcast","Games","Owned","NFL 2K","United States of America","Official","Sega","Visual Concepts","Sports","16 abr 2021","Loose","5,59","8,86","15,49","5,59","-1.0",0.5,?,?,"","","Missing Field",
"Sega Dreamcast","Games","Owned","World Series Baseball 2K1","United States of America","Official","Sega","WOW Entertainment","Sports","16 abr 2021","CIB","5,25","7,76","16,04","7,76","-1.0",0.6,0.6,0.5,"","","48",
"Sony PlayStation 3","Games","Owned","2010 FIFA World Cup South Africa","United States of America","Official","Electronic Arts","EA Canada","Sports","19 abr 2021","Boxed","8,23","8,5","17,55","8,23","-1.0",?,?,?,"","","82",
"Sony PlayStation 3","Games","Owned","Batman: Arkham Asylum [Game of the Year Edition]","United States of America","Official","Warner Bros. Interactive Entertainment","Rocksteady","Action, Adventure","27 sept 2024","CIB","8,44","9,5","12,5","9,5","-1.0",1.0,1.0,1.0,"","","91",
"Sony PlayStation 3","Games","Owned","Battlefield 3","United States of America","Official","Electronic Arts","DiCE","First-person shooter","19 abr 2021","Boxed","3,74","8,31","16,19","6,38","-1.0",?,?,?,"","","85",
"Sony PlayStation 3","Games","Owned","Battlefield 4","United States of America","Official","Electronic Arts","DiCE","Action, First-person shooter","16 abr 2021","Loose","4,24","6,28","10,49","4,24","-1.0",1.0,?,?,"","","80",
"Sony PlayStation 3","Games","Owned","Call of Duty: Black Ops III","United States of America","Official","Activision","Treyarch","Action, First-person shooter","16 abr 2021","Loose","8,3","8,78","20,59","8,3","-1.0",?,?,?,"","","Missing Field",
"Sony PlayStation 3","Games","Owned","Call of Duty: Ghosts","United States of America","Official","Activision","Infinity Ward","Action, First-person shooter","16 abr 2021","CIB","5,07","6,24","10,09","6,24","-1.0",0.6,0.6,0.5,"","","71",
"Sony PlayStation 3","Games","Owned","Call of Duty: Modern Warfare 3","United States of America","Official","Activision","Infinity Ward","First-person shooter","19 abr 2021","Boxed","5,64","7,6","17,98","5,64","-1.0",?,?,?,"","","88",
"Sony PlayStation 3","Games","Owned","Castlevania: Lords of Shadow","United States of America","Official","Konami","Kojima Productions (Konami), Mercury Steam Entertainment S.L.","Action, Adventure, Fighting, Horror","19 abr 2021","Boxed","10,88","13,91","23,34","10,88","-1.0",?,?,?,"","","85",
"Sony PlayStation 3","Games","Owned","Catherine","United States of America","Official","Atlus U.S.A., Inc.","Atlus","Adventure, Puzzle","8 jun 2021","CIB","13,49","15,5","28,49","15,5","-1.0",?,?,?,"","","79",
"Sony PlayStation 3","Games","Owned","Dead Island","United States of America","Official","Deep Silver","Techland Sp. z o.o","Action, RPG, Horror","19 abr 2021","Boxed","4,76","8,37","12,09","6,35","-1.0",0.2,?,?,"","","71",
"Sony PlayStation 3","Games","Owned","Disney Infinity 2.0 Edition","United States of America","Official","Disney Interactive","Avalanche Software LLC","Action","13 oct 2024","CIB","4,27","6,94","11,49","6,94","-1.0",1.0,1.0,1.0,"","","Missing Field",
"Sony PlayStation 3","Games","Owned","FIFA 14","United States of America","Official","Electronic Arts","EA Canada","Sports","16 abr 2021","Loose","5,01","8,26","10,46","5,01","-1.0",?,?,?,"","","86",
"Sony PlayStation 3","Games","Owned","Final Fantasy X / X-2 HD Remaster [Collector's Edition]","United States of America","Official","Square Enix","Square Enix","RPG","16 abr 2021","New","17,5","37,89","55,65","55,65","-1.0",?,1.0,?,"","","Missing Field",
"Sony PlayStation 3","Games","Owned","God of War III","United States of America","Official","Sony Computer Entertainment America, Inc.","Sony Santa Monica Studio","Action","16 abr 2021","Loose","7,46","11,5","26,99","7,46","-1.0",?,?,?,"","","92",
"Sony PlayStation 3","Games","Owned","God of War: Ascension Special Edition","United Kingdom","Official","Sony Computer Entertainment","Missing Field","Adventure","16 abr 2021","Loose","22,67","30,28","62,55","22,67","-1.0",?,?,?,"","","Missing Field",
"Sony PlayStation 3","Games","Owned","Gran Turismo 5: XL Edition","United States of America","Official","Sony","Polyphony Digital","Strategy","16 abr 2021","CIB","9,49","9,57","21,81","9,57","-1.0",0.6,0.6,0.6,"","","Missing Field",
"Sony PlayStation 3","Games","Owned","Grand Theft Auto IV","United States of America","Official","Rockstar Games","Rockstar North","Action, Adventure","16 abr 2021","Loose","9,82","14,17","35,49","9,82","-1.0",0.1,?,?,"","","98",
"Sony PlayStation 3","Games","Owned","Guitar Hero 5","United States of America","Official","Activision","Neversoft Entertainment","Music","8 jun 2021","CIB","12,51","16,69","32,34","16,69","-1.0",?,?,?,"","","86",
"Sony PlayStation 3","Games","Owned","Guitar Hero World Tour","United States of America","Official","Activision","Neversoft Entertainment","Music","13 oct 2024","CIB","8,84","11,77","18","11,77","-1.0",1.0,1.0,1.0,"","","84",
"Sony PlayStation 3","Games","Owned","Guitar Hero: Aerosmith","United States of America","Official","Activision","Neversoft Entertainment","Music","8 jun 2021","CIB","6,31","8,49","12,99","8,49","-1.0",?,?,?,"","","70",
"Sony PlayStation 3","Games","Owned","Guitar Hero: Van Halen","United States of America","Official","Activision","Underground Development","Music","8 jun 2021","CIB","14,48","16,88","25,73","16,88","-1.0",?,?,?,"","","59",
"Sony PlayStation 3","Games","Owned","inFamous 2","United States of America","Official","Sony Computer Entertainment","Sucker Punch Productions","Action, Adventure","16 abr 2021","CIB","8,72","11,94","19,85","11,94","-1.0",1.0,1.0,1.0,"","","83",
"Sony PlayStation 3","Games","Owned","Killzone 3","United States of America","Official","Sony Computer Entertainment America, Inc.","Guerrilla Games","Action, First-person shooter","19 abr 2021","Boxed","7,97","9,23","16,89","7,97","-1.0",?,?,?,"","","84",
"Sony PlayStation 3","Games","Owned","Naruto Shippuden: Ultimate Ninja Storm 3","United States of America","Official","Bandai Namco Entertainment","CyberConnect2 Co., Ltd.","Fighting","19 abr 2021","Boxed","6,76","8,67","30,49","6,76","-1.0",?,?,?,"","","77",
"Sony PlayStation 3","Games","Owned","Plants vs Zombies: Garden Warfare","United States of America","Official","Electronic Arts","PopCap Games","Action, Third-person shooter","16 abr 2021","Boxed","5,55","7,55","13,45","5,58","-1.0",0.6,0.6,?,"","","Missing Field",
"Sony PlayStation 3","Systems","Owned","PlayStation 3 Console 40GB [Ceramic White]","Japan","Official","Missing Field","Missing Field","Missing Field","1 jul 2025","CIB","-1.0", "-1.0", "-1.0", "-1.0","-1.0",0.5,0.5,0.5,"","","Missing Field",
"Sony PlayStation 3","Systems","Owned","PlayStation 3 Slim Console 120GB","United States of America","Official","Sony","Missing Field","Missing Field","1 jul 2025","CIB","79,16","150,49","600,72","150,49","-1.0",0.6,0.6,0.6,"","","Missing Field",
"Sony PlayStation 3","Games","Owned","Pro Evolution Soccer 2010","United States of America","Official","Konami","Konami Computer Entertainment Tokyo","Sports","19 abr 2021","Boxed","7,25","9,44","14,49","7,25","-1.0",?,?,?,"","","78",
"Sony PlayStation 3","Games","Owned","Pro Evolution Soccer 2011","United States of America","Official","Konami","Konami","Sports","19 abr 2021","Boxed","9,05","9,53","18,48","9,05","-1.0",?,?,?,"","","77",
"Sony PlayStation 3","Games","Owned","Pro Evolution Soccer 2012","United States of America","Official","Konami","Konami","Sports","19 abr 2021","Boxed","10,49","12,58","15,98","10,49","-1.0",?,?,?,"","","80",
